,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,anno,N_tipo
0,1.486199262402851,0.9133641892741278,-0.7934721113466114,1.0412417536734464,1.0850646289402548,-1.7829329360444381,0.6076988755127367,0.22138057416220652,-0.01623549301834028,0.15465223677398482,-0.24964607561242055,-0.49849058396353935,0.6983635854108794,0.3275067579055861,0.640828475275292,2.6850258205900914,0.8188903584440569,-0.1263800029482814,0.5376974928700546,-0.128455508852069,-0.1498392919066394,-0.9452484509857312,0.13315856902579298,-0.9742487248305729,0.9204468197165522,-2.3586286045567175,0.43337398903678975,0.5008841210831327,1.246431793637557,-0.6527215371642202,0.9930289748184609,-1.094496328528393,0.5680623327077904,-0.8858756424012432,1.0203671314592009,0.8267603406892764,-1.1428685236996365,1.0835562590814907,-0.35724142087206345,1.681502096051878,-0.02648002098022641,-1.2516021037964336,1.60801991887962,-0.06034023501236417,1.1152505501384802,-0.6897223923218354,0.6923529652663483,-1.1866150397328676,1.22308194479791,0,0
1,1.3372194372793775,0.48680754506932256,1.0576421125870048,-0.7161868561855809,-0.15520196229341252,-0.24129501836722958,-1.3120777703947784,-0.7330840561274246,0.5917570257229731,0.7317650345680742,0.7791588379336712,-1.2321798040206557,-0.0708980223032284,1.2113450451821408,1.328508761693366,-1.7402267206966158,1.29490496873336,-1.2081661169439004,0.18033967792803154,-1.4829154687411081,-0.3034948196449811,-1.1211265892534243,-0.7570187732691139,0.22436347056133019,-0.5563498158063217,-1.1370447386244915,-0.5176811229113789,-1.1633945677335642,-1.517356922594474,0.6594106773205276,2.1328614437151567,-1.8265600732274225,0.4530568109515177,0.08799180878717934,-1.8719906004851121,-0.7336515537667547,1.049859186222774,0.4478590266382431,-1.045546808501466,0.7176335615783721,0.13163500048109567,0.9716551434983397,0.704507675361365,0.619643718648052,-0.6896780846453001,1.4160380105614008,-0.13987972018817574,0.17243499161467674,-1.1415431484780494,0,0
2,0.9445751818853726,-0.7084563465729496,1.0036334093835273,0.014624491892407986,-0.8001687775506187,1.4832994871069376,-0.5628088101127855,1.2604375213655112,-1.6343867124626372,-0.20361476289443192,0.8976882223301486,0.6731373949951426,-0.2531703141789864,-0.4762092655955671,0.08569047635187242,1.197040291623984,-0.6834001522789654,0.17791387615229842,0.8610438598972863,-0.10712593132576674,0.6406917720845091,0.73560942604156,1.870705153210333,-0.12383005428892901,0.21323982113790013,1.7822202350300012,1.4214330808033748,-0.015183701063040136,-0.6757498883654312,-1.294641700167803,1.504722736245277,0.2898494087471555,2.387667633759172,-0.17411926339473383,-0.275561564180221,-0.48846502162835653,-0.10468647491124299,1.1570419855582148,-0.813529614162641,-0.07614898841227312,-0.13705200427790368,-0.26987846368828855,1.8698573654600485,-0.2904526000578779,0.18655904651047406,0.058265466198594004,-2.667625411472184,0.9046214055070216,-0.8153879631986066,0,0
3,0.9746697936627162,-0.3799916294141988,1.2286317915670966,-0.5570490856946338,-1.167400626556454,1.0412221602258431,-0.915169397040064,-0.41450667661076684,-0.09902181238293067,-1.377610376005794,0.2599332863510326,0.4391690958127229,0.75869513432842,0.9903681727753422,1.0856339167777456,0.2118179465568338,0.6753524614596053,1.6287096245220982,0.38634474295342264,-1.2891418046881025,0.6958911322449561,0.1262523587468515,-0.7397497361942703,-0.08553808542403514,-0.6549536196813168,-1.1208195256646873,0.12214178520275647,0.14634490583793505,-0.6142885800074153,-1.029252081784631,0.15989712195533567,1.5986500482101669,-1.059015941336476,-0.9017167329713816,0.8116573012718955,-0.6015060227075054,-1.4345392359886966,1.3587608533010858,2.553244221242097,0.4347594675116766,-1.6467795917682504,1.461657368732597,-1.8017736726255085,-0.7631115812996611,-0.06892333671842371,-0.4385474689765351,-0.3577505751021838,-1.548478867446,1.7938535190369347,0,0
4,1.0903978757400405,-0.47830711268950366,-0.2758787869577259,1.0915698251853423,-1.0132661336021787,0.8223807266399699,-0.6654198485521079,0.4728120511428392,-1.4142907788062398,-0.8508781630878594,1.3839876531478623,1.8491462472067968,-0.3966578494405567,0.6689551101852111,0.4934920501322868,-0.937989572456726,0.14704050381461117,0.541848034998001,1.4231622193688511,-0.5447237921156122,1.2631607141525776,0.2399632694709882,-0.6625264385808365,-1.6246894050745189,0.15661826559424577,0.2999179906097902,-0.6990702043320605,-0.25695217506837675,1.4906357790561902,0.289137286826129,0.4098682292054709,1.1968488146044183,0.11560773415373639,1.1559316345405666,-0.6333795411709052,-0.12773891097349743,0.72972911629583,-0.5278104190875421,-0.5529501066141128,-0.3850164937902691,0.5664899849510152,-1.2597222102954153,0.3301473667563772,1.3400855589599077,0.1740274147882688,-0.4359198028208327,3.7522206198223067,0.26379717025051863,0.8969267595184673,0,0
5,1.340209677918276,0.5755537287378697,2.4171185272740354,-1.4868891258327852,0.2764715113758016,0.006710607651974468,-1.411567862953754,0.2632666573483978,-0.1203013547944719,1.4280976730772932,0.5004002184715292,-0.6733122053044375,0.016951152875723595,-0.16899562874431825,0.5495318558791091,-0.41211351405972624,-0.35989192410631987,-0.8483693636749479,-0.5804654222783406,-0.35914530552520485,-0.6637021027886547,0.033337688089371396,1.204536393031753,0.9245021500935953,0.8462418759113876,1.3333739932436015,-1.5790377212413915,1.2566002903352307,2.3973115479576874,-0.3058712205472525,-2.127230654526326,-1.4461603181076685,-0.45579443108580586,1.217377174448927,1.0517406580839488,-0.13790617117097873,0.05043117335616205,0.39565920654074155,0.9285143391314753,-0.4349314949408915,-1.918455187032009,-0.8867735005860826,0.5100134970039318,0.595722992139006,0.2574611345942953,-0.11174967633215248,0.3273915112763634,-0.20860142894587036,1.7938535190369347,0,0
6,1.457696020641441,1.3668151742103631,0.713815233402115,-1.6087291173721014,1.3835417248854056,-1.6001852795108757,0.055112774420122024,0.38650672489128,-0.08890128877876151,0.6214031929489037,0.6477304637929857,-0.037589596744895024,-0.35037163439271396,-1.44990030009682,-0.1309094949266937,-1.7122400202562063,-0.7807232684063118,-0.1813755893774851,0.18883937700351738,-0.18070297376868946,-0.0718498768742376,-1.0840981236902465,-0.45119844813367355,-1.6354299600106144,-0.9433096156803459,0.41752339545389466,3.1928826979651874,0.45195186927102754,-1.6614297610166477,-0.16917467266127797,-1.1701766530837787,1.5965013696110903,0.5708452327657809,0.2865074785538776,0.8988271998014975,0.5280658933290442,0.448696718204666,-0.2694931067675947,-1.2908706689783425,0.018508720518627585,-0.153999346983562,-0.5243087348139315,-1.2337810935328093,-0.92699307163544,0.3718005751270931,-0.30389481640256716,0.6161459092849825,-0.792586397441665,-0.6523103705588853,0,0
7,1.6154147774325929,1.0401054823062879,0.3968001402240001,-0.3219920567384756,0.5801681131832062,-1.0803331171377966,0.0945264979201253,0.3930996198319581,0.65079710073885,0.8936476302747689,0.4030876473466319,0.5973483920218597,-0.5071561771301443,0.5476897922389864,-1.6516182960804306,-1.3291901258566086,-0.2108900096173037,0.7523289141342058,-1.0414120361657004,3.301576225405357,0.17374154354505664,3.1925731372334827,-0.5659692180341367,-0.3900732619278578,0.9095590065080931,-0.9013849458454176,-0.16762231434223002,-0.11908492862499064,0.7869566024095924,0.5722160733461291,2.2302122802369757,0.39877767039302403,0.2678727225923004,-0.47275838786588864,0.15043131632923365,0.08697223982163445,0.6851598463728071,0.4404244877999405,1.245288278287566,-0.03419115448128085,-0.20658884716994805,0.973809444728438,-0.3717031069004868,0.4957327583548954,0.1801476990930287,-0.16930724271132194,-0.4532171746030442,0.5938182305811774,-0.733849166878746,0,0
8,1.251222140778114,0.4010357960521452,1.8089593652216116,-1.5931523631318822,0.3467805654779866,-1.1267288485199467,0.383900593581768,1.1167965383233598,-0.3833879994051595,1.083289008789552,-0.6394950512933825,1.047088255807708,0.8798921127055245,1.2919724888900554,-0.8483138238216605,2.6746441191414374,0.5710895687765658,0.21480906147774229,0.943600541651018,-0.8672040920016214,0.4620208497469833,-0.5449923843449249,0.044232631636347476,0.93445576985898,-0.022265294454674105,0.11825459345426018,-1.2625219384129902,-0.9320616533618784,-0.43293868964936405,1.0408823298231185,-0.17066217952923826,1.2561445904560664,-1.0891318752399957,-0.5027187164461826,-0.3403971564580119,0.7474461801931133,0.2031126441648076,-1.926814533646481,0.005969279927552453,-1.2369072196502664,2.465873403837428,-0.0682483466633664,-0.4935656238649881,-0.2664260356001069,-0.7562070087985191,-0.5041654974665879,-0.7110222915568822,0.807481043022449,-1.1415431484780494,0,0
9,0.21066960554888448,-0.6848383398384538,-0.6954153434735777,0.7943006549309092,-0.11268645583926819,2.2017435951919606,0.2809288011143486,1.1860811168351382,1.0431684325021426,2.2686634961475516,-1.499881931790973,-1.7065807074148556,-0.5030763476124168,0.11819108867361376,-0.5886680571428102,0.2093280094937098,0.24163499297075147,-0.26146511511551734,-0.3473637571087243,-1.171584234007498,0.6512931234872458,0.5942472503104765,0.9976752015145148,0.7657053442623192,0.6982314819475234,-0.3304222314225443,0.9373267950349515,-0.009613087850164556,-0.518502748721277,1.2063833850965335,1.8294344700241119,0.8563539472602677,-0.04918212637901372,-0.7423985789363786,1.0852724606965365,-0.47700602998472247,-0.04833674450373098,-1.8129243319466182,-0.5420289856389796,-1.0592261937478271,-2.2312512380007092,-1.149106322826118,-0.3951356049014812,-0.4562014527324978,-0.7439542350882283,0.15500230846027294,1.3347431821146902,-1.013329306788675,0.16307759263972132,0,1
